Speaker Id,FirstName,LastName,TagLine,Bio,timezone,City,Country,Ninja,LinkedIn,Blog,Twitter,Company Website,Profile Picture
a035c1ab-f6b9-40d7-b626-5b2da7f43e92,Michael,Hunger,Lead Neo4j Labs & Caretaker General,"Michael Hunger has been passionate about software development for more than 25 years.

For the last 10 years, he has been working on the open source Neo4j graph database filling many roles, most recently leading the Neo4j Labs efforts.
As caretaker of the Neo4j community and ecosystem he especially loves to work with graph-related projects, users, and contributors.

As a developer Michael enjoys many aspects of programming languages, learning new things every day, participating in exciting and ambitious open source projects and contributing and writing software related books and articles. Michael spoke at numerous conferences and helped organized several of them. His efforts got him accepted to the JavaChampions program.

Michael helps kids to learn to program by running weekly girls-only coding classes at local schools.",,,,,https://www.linkedin.com/in/jexpde/,https://medium.com/@mesirii,https://twitter.com/mesirii,https://neo4j.com/developer,https://sessionize.com/image/f727-400o400o2-J2vg1NoAP7btKwjpU1WEEo.png
a048c517-ae6b-457a-a054-55b1870f7a94,Emil,Eifrem,"Neo4j, Inc.",,GMT+1,,,Not checked,https://www.linkedin.com/in/emileifrem/,https://neo4j.com/blog/contributor/emil/,https://twitter.com/emileifrem,https://neo4j.com,https://sessionize.com/image/68af-400o400o2-NuVVLALh2hVL2TyGEmRGZh.jpg
a143f0b7-d840-4010-9b62-2acc0a6d4622,Rhys,Evans,Principal Engineer at the Financial Times,"Rhys Evans is a principal engineer at the Financial Times, one of the world's fastest media sites. After almost a decade as a front-end developer, he's gradually turned to the dark side, spending most of his time building, optimizing and - if he's lucky - switching off bits of the Node.js stack. He has built four bikes, one of which hasn't broken yet, and is looking forward to catching up with an old friend who runs a banana plantation in Colombia.",GMT+0,,,Not checked,,,https://twitter.com/wheresrhys,,https://sessionize.com/image/153d-400o400o2-b7-d840-4010-9b62-2acc0a6d4622.e58c1ba7-5108-40fa-8f9c-a7c6642832e6.jpg
a63d65ba-e3a7-4510-bd4a-3fd9e8737003,David,Bucek,Team Leader of Architecture,"Studied Czech Technical University in Prague, Department of Computer Science. Worked for several big companies as senior programmer/architect. First touch with graph databases was back in 2005. He works in MANTA as team leader of the Architecture Team. He was in charge of graph database selection and migration to Neo4j. Now he is responsible for any architecture decision and moving into cloud and SaaS.",GMT+1,,,,,,,https://www.getmanta.com,https://sessionize.com/image/6284-400o400o2-0a8a51c9-0917-4c24-8f84-31f621083d06.jpg
a733fc42-dcb9-4107-9675-70335f2889e9,🍷Pierre-Yves,Ricau,Android Plumber,Pierre-Yves Ricau is an Android Distinguished Engineer at Square.,GMT-7,,,Not checked,,,http://twitter.com/Piwai,,https://sessionize.com/image/c2f7-400o400o2-42-dcb9-4107-9675-70335f2889e9.676d3ed7-f28a-449d-92f7-25b8dffa8196.jpg
a7a84641-7fc8-4ff8-83f0-85cf5ade51c4,Véronique,Gendner,Information Design and Data Processing,"Véronique Gendner has worked in data analysis, data processing, graphs, web applications, and more for over 13 years.  

She is currently in the research field, building web applications for data processing and information display (MySQL, php, javascript, jQuery, css, bootstrap) and consolidating different sources of geolocalised data in a Neo4j Graph Database, with categorization normalisation through a thesaurus.

She is pursuing a Ph.D., while actually still playing with computers - doing a lot of data processing (UNIX scripts, makefiles, regexp). She has also spent 10 years exploring the corporate world, where she worked on more data processing (advanced Excel / VBA) and started to build her way of doing Information Design.",GMT+2,Paris,France,Not checked,https://www.linkedin.com/in/veroniquegendner/,http://www.e-tissage.net/,https://twitter.com/v2belleville,,https://sessionize.com/image/3b38-400o400o2-fQktariU8t8aiVifdN98MW.jpg
ab0506e1-8b2d-41ad-bcee-e63a81108598,Ashleigh,Faith,Founder of the IsA DataThing YouTube Channel,"Ashleigh Faith has her PhD in Advanced Semantics and over 15 years of experience working on graph solutions across the STEM, government, and finance industries. She is the host of the IsA DataThing YouTube channel where she tried to demystify the graph space and she is also one of the Neo4j Ninjas.",,,,Checked,https://www.linkedin.com/in/ashleighnfaith/,,,https://www.youtube.com/c/AshleighFaith,https://sessionize.com/image/a3d3-400o400o2-sJLVdNGa887buAgB9NrXC2.jpg
ab365819-2a3a-4edf-99e2-6d8b78953c13,Stu,Moore,Product Manager at Neo4j,"Stu Moore is a Product Manager for Neo4j Graph Database. Based in London, he has 13 years of product management experience building products for the enterprise, including analytics and machine learning, a SaaS platform for Windows containers, and products for Citrix and VMware.",GMT+1,Gerrards Cross,UK,Not checked,,,,,https://sessionize.com/image/735e-400o400o2-QmGDmQKF4BZYUbzm8kpVW3.jpg
ae5e2268-55a5-4166-a3fe-db8fe9079e95,Valerio,Piccioni,AI Engineer at Larus Business Automation,"Valerio Piccioni is an AI engineer who focuses on graph neural networks, as well as other deep learning fields. He is also interested in MLOps as building machine learning models that can arrive into production, which is harder than it seems.",,,,Not checked,,,,,https://sessionize.com/image/e4ab-400o400o2-Ks6fsZDTjXEFQUJ3PN6yBG.png
af478030-aa71-40e3-8aaf-00fad67e4960,Donovan,Bergin,Expert Software Engineer at JB Hunt,Donovan Bergin is an Expert Software Engineer at JB Hunt by day and husband/father at all other hours. Sometimes he writes sci-fi and plays guitar too.,GMT-6,,,Not checked,https://www.linkedin.com/in/donovan-bergin/,,,https://www.jbhunt.com/,https://sessionize.com/image/78e3-400o400o2-4smyZSLBhXnuZsXWCFWyGq.jpg
b58df339-bcb9-4334-9cc1-196185d902ea,Danny,Lubelfeld,"Data Architect and Analyst, Know Rivalry Research Lab ","Danny Lubelfeld is a former collegiate baseball player at Grinnell College where he studied Economics and Statistics. Following his time at Grinnell, Danny went graduate school completing his MS Sport Management from the McCormack Department of Sport Management, part of the Isenberg School of Management at the University of Massachusetts Amherst. Through his work with Know Rivalry, he wants to build a structure for NBA event data that enhances basketball analytics and how analysts look at data within the league. ",GMT-5,,,,https://www.linkedin.com/in/daniellubelfeld/,,https://twitter.com/danny_lubes,,https://sessionize.com/image/2ff7-400o400o2-Us2xb5F8f3u65ZeSH4cXHF.jpg
b6c16819-84d2-4cf1-919a-ab6e05dacc7e,John,Stegeman,"Sr. Manager, Graph Database Product Specialist at Neo4j",tbd,"GMT+0, GMT+5",,,Not checked,,,,,https://sessionize.com/image/e6d7-400o400o2-KJ4Tx89aNBMaU6huoCF1v7.jpg
bad458dd-7343-4751-aaf3-a0dc06b394d1,David,Tyler,"Associate Professor, University of Massachusetts Amherst, USA","Dr. B. David Tyler and Dr. Joe Cobbs research how fans consume sport, particularly around rivalry and fan communities. David teaches sport data analytics as a faculty member in the McCormack Department of Sport Management, part of the Isenberg School of Management at the University of Massachusetts Amherst. Joe is a Professor and Department Head in the Haile College of Business at Northern Kentucky University. 

David and Joe co-founded the Know Rivalry Research Lab. Their research and the KnowRivalry.com website have been featured in numerous media outlets, including the New York Times, BBC Radio, Toronto Star, Wall St Journal, ESPN radio, and SportsBusiness Journal.
",GMT-4,,,,https://www.linkedin.com/in/drbdt,,https://twitter.com/DrBDT,https://knowrivalry.com/,https://sessionize.com/image/6b1a-400o400o2-ps1rKcr2JAD7naqHRcvyMu.jpg
bc5837e0-a634-4362-b2d0-018b679e3222,Adrien,Sales,Chef de Bureau/Division Manager at OPT New Caledonia,"- Spreads data-culture API delivery on API Marketplace
- Started as Core Software Developer at Experian Decision Analytics
- Database Administrator
- Software & DEVOPS architect
- Software Development Manager
- IT Blogger and Open Innovator, data citizen
- Open Source maintainer & contributor
- Data Story Teller",GMT+11,Nouméa, Nouvelle-Calédonie,Not checked,https://www.linkedin.com/in/adrien-sales/,https://dev.to/adriens,https://twitter.com/rastadidi,https://office.opt.nc/en/getting-know-us,https://sessionize.com/image/0cf6-400o400o2-hMuqfE8dTAWBrJ7XSW5Bu7.png
bc9c7a4e-1968-4a62-b804-e3fc5389c4c2,Daniel,Darabos,Chief Architect of LynxKite,"Daniel is the Chief Architect of LynxKite, the open-source graph data science platform. A decade earlier he worked about five years as a Google SRE.",,,,,,,https://twitter.com/danieldarabos,https://lynxkite.com/,https://sessionize.com/image/e3bb-400o400o2-GMMBCbeRQ1pop6pVWpPcyT.jpg
bccf8f94-fec5-4201-8f8d-58db4c2891da,Bert,Radke,Senior Field Engineer at Neo4j,"Bert is a graph enthusiast for many years. He enjoys working with customers on challenging technical problems, helping them to get started on their graph journey. 
Outside of work He rediscovered cycling and is most likely right now planing his next bike-packing trip across Europe.",GMT+1,,,,https://www.linkedin.com/in/bert-radke-3a533736/,https://faboo.org,https://twitter.com/taseroth,https://neo4j.com,https://sessionize.com/image/674e-400o400o2-s9MeLBk7nJ8CnehcsMTxLK.png
bf40e49d-a215-4a64-bf2b-c40d080b1432,Roei,Levi,Software Engineer at Accenture Cyber R&D Labs,"Roei Levi is a distinguished software developer at Accenture's Cyber R&D Labs. He is currently working on design and implementation of graph analytics using Cypher and GraphQL, in the domain of Cybersecurity. Roei's previous experience includes application security research, cybersecurity threat analysis, trusted computing, and cloud security. ",,,,Checked,https://www.linkedin.com/in/roei--levi/,,,,https://sessionize.com/image/0c10-400o400o2-LQvSkwkAT9QXzobRzff5kF.jpg
bfd124d6-14d5-4993-9804-765901ccfd5b,Federica,Ventruto,Data Scientist at GraphAware,"Federica Ventruto is a Junior Data Scientist at GraphAware. She holds a master's degree in Mathematics from University of Salento, where she wrote a thesis on data streaming. She is passionate about machine learning and deep learning, particularly natural language processing, and enjoys data modeling and data querying. With a creative approach, she has already gained experience in these fields with small-scale projects.",GMT+1,,,Not checked,https://www.linkedin.com/in/federicaventruto/,https://graphaware.com/blog/,,https://graphaware.com/,https://sessionize.com/image/8c27-400o400o2-BVYWzWXWXCiipyGn6DPnFH.jpg
c428e3c7-9627-4246-b1e5-5dc3a9722600,Ana,Areias,Data Scientist at Kineviz,"Ana Areias is a Data Scientist at Kineviz merging deep learning and graph technologies to better understand high dimensional and interconnected data. She is a Harvard MPA-ID grad and formerly worked with the World Bank on poverty prediction and big data for labor. She has also been a member of DataCorps with DataKind, a fellow at the Data Incubator and a Program Manager with Data-Pop Alliance. In her spare moments, she is an avid surfer and struggling billiards player. 
",,,,,https://www.linkedin.com/company/kineviz-inc-/,https://medium.com/kineviz,https://twitter.com/kineviz,https://www.kineviz.com/,https://sessionize.com/image/2f31-400o400o2-BMGeC4ph3a9jvsfcECagLo.jpg
c474a788-afc1-4a04-96bd-f5414dbf38fc,David,Hughes,Principal Graph Consultant - Graphable.ai,"David Hughes is the Principal Graph Consultant for Graphable. He has 10 years of experience designing and building graph solutions that surface meaningful insights. His background includes clinical practice, medical research, software development, and cloud architecture. David has worked in healthcare and biotech within the intensive care, interventional radiology, oncology, cardiology, and proteomics domains. He enjoys endurance running, hiking, and spending time with his family in the outdoors when he is not enabling clients to have data epiphanies from their complex data.",,,,,https://www.linkedin.com/in/dahugh/,,,https://www.graphable.ai/,https://sessionize.com/image/2a58-400o400o2-Q1mS1pV2QZyAM1ZnSHa1Mq.jpg
c7d10719-6c7f-41d7-8d49-8cdccdce98bb,Jeff,Gagnon,Product Manager at Neo4j,Jeff Gagnon is the Product Manager for Neo4j Bloom. Jeff has been working with graphs for more than a decade and has long had an interest in explaining technical topics to non-technical audiences as well as visualizing data in meaningful and intuitive ways.,,,,Not checked,,,,,https://sessionize.com/image/2260-400o400o2-hfPSYzb1GVznGDEVn9wncT.jpg
ca8a470e-22db-4a30-8e5b-79f89b07346f,Anuj,DA,Founder and Engineer at Pointshop,"Anuj is a Data Science Engineer and Founding Engineer of Pointshop.space.  An avid data nerd and long time Neo4j enthusiast, he's had the opportunity to work on various projects in the ML, AI, and CV spaces.  He enjoys experimenting and exploring novel use cases, as well as the architecture that drives them.","GMT-8, GMT-5",,,,,,,,https://sessionize.com/image/ab67-400o400o2-YsFsdURxHYnQ1MaWQVc3JX.jpg
ccc7403d-2ef1-480f-afdd-ddc50538e07d,Marouane,Gazanayi,Field engineer @Neo4j,Developer,,,,,,,,,https://sessionize.com/image/8ba4-400o400o2-VHD2dAKJqWmhuMAn5KKPsb.jpg
ccfa2117-f3a6-4054-a56f-a4f18131ecf8,William,Lyon,Developer Relations Engineer at Neo4j,"William Lyon is a Developer Relations Engineer at Neo4j where he helps developers be successful with graphs. Prior to joining Neo4j he was a software engineer at several startups building mobile apps, fintech infrastructure, and predictive services. William holds a master's degree in Computer Science from the University of Montana and is the author of the book ""Full Stack GraphQL"" published by Manning. You can find him online at lyonwj.com",,,,Not checked,https://www.linkedin.com/in/lyonwj/,https://lyonwj.com,Http://twitter.com/lyonwj,https://neo4j.com,https://sessionize.com/image/3f2c-400o400o2-poQpHNym6CCkmNBNuk4PAc.png
ce50d575-69c4-4006-be13-11f0fb999bad,Chris,Anthes,Founder and CEO/CTO at Hapnyn,"Chris is the founder of Hapnyn.com, a San Diego-based software startup focused on connecting performing artists & venues with people who enjoy live entertainment. With over 30 years of software development experience under his belt, Chris is never afraid to tackle something completely new. He co-founded his first startup company in 2001, creating one of the world's first graph databases years before NoSQL databases were cool.",GMT-7,,,Not checked,https://www.linkedin.com/in/canthes/,,,https://hapnyn.com,https://sessionize.com/image/a5d0-400o400o2-pewHou2iSTkBuSnHvErjr5.jpg
d013ddc1-7d3c-4592-b0d6-bbb8759594ac,Davide,Coppola,Frontend & Data Visualization Engineer from LARUS Business Automation ,"Hi everyone, i'm Davide Coppola, a Frontend & Data Visualization Engineer that works for LARUS Business Automation. I take a master's degree at Roma Tre University on Software Engineering. Graphs and GDS are my passions, as you can see from my talk",,,,,https://www.linkedin.com/in/davide-coppola-3a7757204/,,,https://www.larus-ba.it/,https://sessionize.com/image/4806-400o400o2-KmvuprL8ML2CvBFx5KQmU2.png
d1ee9099-84c1-4882-b85d-99ddf690b4b5,Mats,Rydberg,Engineering Team Lead for Graph Data Science,Worked at Neo4j since 2015. Main experience around all things Cypher and Graph Data Science.,GMT+2,,,,,,,,https://sessionize.com/image/ce44-400o400o2-7e21b204-de81-48e6-b61d-bc42ae62eff4.jpg
d2b3c58f-399c-455e-a17b-4d5ddc191c6a,Florent,Biville,Developer at Neo4j,Developer,,,,,https://www.linkedin.com/in/florentbiville/,https://florent.biville.net/,https://twitter.com/fbiville,https://neo4j.com,https://sessionize.com/image/2ac5-400o400o2-T8BfjYuhrbZagRqrtyK6AZ.png
d33d9e3a-00d5-4b4a-b1f8-d6c53b400951,Gregory,King,Product Manager for Developer Tools at Neo4j,TBC,,,,,,,,,https://sessionize.com/image/10f0-400o400o2-7gsvPQ5tHC4gSokuTLJ7NT.png
d37c4bd6-4f75-42e6-8d17-6d548db16f1b,Niels,De Jong,Consulting Engineer at Neo4j,"As a consulting engineer at Neo4j, Niels De Jong designs and builds graph data solutions. Niels helps Neo4j's customers accelerate their journey, from proof-of-concept to production-grade implementation.

In his spare time, Niels is an avid contributor to open-source software, and loves to tinker with graph visualizations. ",,,,Not checked,https://www.linkedin.com/in/nielsdjong/,https://nielsdejong.nl,,,https://sessionize.com/image/6882-400o400o2-M91XrX59NdVZnjTQnU8gnP.png
d95970da-405d-4fa9-8f50-2b8bc4eaca8e,Thomas,Silkjaer,Head of Analytics and Compliance at XRP Ledger Foundataion,"Thomas Silkjaer has been a key figure in preventing fraud, theft, and scams on the XRP Ledger for nearly half a decade. The XRPL analytics and data sources developed by Thomas remain the standard for exchanges, law enforcement, and other stakeholders seeking regulatory compliance. He joined the XRP Ledger Foundation in 2022, where he now works as the Head of Analytics and Compliance.",GMT+1,,,Not checked,,,,,https://sessionize.com/image/1a31-400o400o2-w1jDqu4LEKWyah1kJtfgy8.jpg
da73dc7f-2981-43d7-8ddb-2a122c35ed25,Pierre,Halftermeyer,PreSales Engineer at Neo4J,"Pierre Halftermeyer is a PreSales Engineer at Neo4j. He holds a Ph.D. in graph theory and is a data geek, husband, father of three, and a powerlifter.",GMT+2,,,Not checked,https://www.linkedin.com/in/halfterpierre/,,https://twitter.com/halftep,https://neo4j.com/,https://sessionize.com/image/9c6b-400o400o2-GN2UFwTJ3mMZkmbXEaeESt.png
dd737d74-6d2e-4f1f-a918-f62fff5043ed,Corey,Lanum,"US Country Director, Cambridge Intelligence","Corey has worked with the largest defense, intelligence, security and anti-fraud organizations in North America. He has a diverse background working on big data initiatives and implementing proven solutions that provide customers with key insights into their data. He is the author of the book Visualizing Graph Data, from Manning ",,,,,,,,http://www.cambridge-intelligence.com,https://sessionize.com/image/1713-400o400o2-w68NjsDwtSRxo3zM8TrAo5.jpg
def5572b-9cf8-4438-9cd0-8f553f596b86,Daniel,Bukowski,GDS CSA at Neo4j,"Daniel Bukowski is a Customer Success Architect at Neo4j focusing on the Graph Data Science library. Based in Chicago, IL Daniel most recently worked at Microsoft, Facebook, and Robinhood Markets where he developed Jupyter notebooks and contributed to graph analysis libraries to support a variety of security use cases. He is also a licensed CPA and began his career as a forensic accountant investigating fraud and money laundering networks for the US Government and at EY. ",,,,,,,,,https://sessionize.com/image/e199-400o400o2-HpvUE2rD3rFhcaPQJBorgn.jpg
e078e408-bbe1-4c2c-a9e2-fec2afc46b93,Lea,Gütebier,Researcher at University Medicine Greifswald,"Lea works at the Medical Informatics Laboratory (MILA) at the University Medicine Greifswald. For her master's thesis, she integrated computational models and simulation descriptions of biological systems in the CovidGraph project.",GMT+1,,,Not checked,https://www.linkedin.com/company/healthecco,https://healthecco.org/blog/,https://twitter.com/healthecco,,https://sessionize.com/image/5299-400o400o2-D6ptCqnvweQsccQ8exz121.jpg
e49a8df1-2b39-4d95-8e04-53cadb61b1dc,胜海,邱,Associate Professor at Nanjing Institute of Technology,"Qiu Shenghai teaches and engages in scientific research in the fields of mechanical engineering and industrial engineering. As an Associate Professor he covers intelligent machinery manufacturing, industrial engineering, computer application, project management, and more.
He is a member of the China Computer Federation and has been a Senior System Analyst, Senior System Architect Architect, and Senior Project Manager.",GMT+8,,,Not checked,,,,https://www.njit.edu.cn,https://sessionize.com/image/ec7b-400o400o2-PBkfc9hSdRcRARLAdgkH2a.jpg
e543cb48-2c5c-4a14-bd40-6d58c594eb68,Adam,Schill Collberg,Senior Software Engineer at Neo4j,"After studying mathematics and theoretical computer science at university, Adam went into industry to work with embedded software and hardware for accelerating deep learning as well as gathering and processing sensor data. Adam is currently developing and implementing algorithms for doing graph machine learning at massive scale at Neo4j.",GMT+2,,,,https://www.linkedin.com/in/adam-schill-collberg-1a032946/,,,https://neo4j.com/product/graph-data-science/,https://sessionize.com/image/ee7a-400o400o2-P4VTrBnsGgCPcTBpvVLEVA.jpg
e8154769-ac25-4c42-890f-6ccd70e2ec79,Jennifer,Reif,Developer Advocate at Neo4j,"Jennifer Reif is a Developer Advocate at Neo4j, speaker, and blogger with an MS in CMIS. An avid developer and problem-solver, she has worked with many businesses and projects to organize and make sense of widespread data assets and leverage them for maximum business value. She has expertise in a variety of commercial and open source tools, and she enjoys learning new technologies, sometimes on a daily basis! Her passion is finding ways to organize chaos and deliver software more effectively.",,,,Not checked,https://www.linkedin.com/in/jmhreif/,https://jmhreif.com/blog/,https://twitter.com/JMHReif,https://neo4j.com,https://sessionize.com/image/b7b0-400o400o2-GibnKnCitSWTpNq2ujQGhR.jpg
e8e1d282-b269-4bef-bcf9-032945ba3e85,Alex,Babeanu,CTO - 3Edges,"CTO at 3edges and former Identity management specialist, Alex has been building software forever (it seems) for big companies such as PeopleSoft or Oracle, and evangelizing the use of graphs for Identity since 2014. 
A technologist with an eye always set to the future, his goal is to make the latest technology accessible to all.",GMT+7,,,,https://www.linkedin.com/in/ababeanu/,https://www.nulli.com/post/b2-and-beyond,https://twitter.com/alexb_imagina,https://www.3edges.com/,https://sessionize.com/image/1f04-400o400o2-nuNRKX7cQgE6yKiGgPD5Qz.jpg
ea281f85-0f6b-475e-8ebf-c52fe883072f,Martin,Junghanns,Senior Software Engineer at Neo4j ,Writing code for graph-based systems for quite some years.,,,,Not checked,,,https://twitter.com/kc1s,https://neo4j.com/docs/graph-data-science/current/,https://sessionize.com/image/a049-400o400o2-bcf5933f-1fc8-450f-8d46-070a9f6776ad.jpg
ea37a4c6-82d3-4f31-9cf2-6e644b3776ae,M. David,Allen,Senior Director of Developer Relations at Neo4j,"David is a deeply technical generalist with experience managing teams and driving towards complex goals. The most fun he has in his career is when he is learning something new, or trying to figure out how to do something that hasn’t been done before.

When not trying to improve something technical, you can usually find David playing guitar or cycling. He loves meeting new people and has a very keen interest in language and culture, and loves finding common ground with other people through travel and music.",,,,Not checked,https://linkedin.com/in/mdavidallen,https://medium.com/@david.allen_3172,https://twitter.com/mdavidallen,https://neo4j.com/,https://sessionize.com/image/a29d-400o400o2-6619ca64-f679-4fab-a1d0-ce5f350cca91.jpg
eaa01f06-91f6-4a6a-9274-1c583219d0f6,Florentin,Dörre,Graph Data Science Engineer at Neo4j,Florentin is part of the team developing the Graph Data Science library with focus on the machine learning part.,GMT+2,,,Not checked,https://www.linkedin.com/in/florentin-doerre/,,,https://neo4j.com/product/graph-data-science/,https://sessionize.com/image/1725-400o400o2-XiN8BeE4dUwwYerNzbn9yX.jpg
eace564f-5c9d-43d5-a6a0-2a62af1b21ba,Dekel,Paz,Senior Security Researcher at Zero Networks,"Dekel is a Security Researcher at Zero Networks, with over 15 years of experience in cybersecurity and software development. He's been on both sides of the fence – leading offensive and defensive security teams in the past. He is passionate about cybersecurity, Python, data analysis, and graph databases.

In his free time, he enjoys playing his guitars, drinking specialty coffee, and has recently began indoor rock climbing.",,,,Not checked,https://www.linkedin.com/in/dekelpaz/,,https://twitter.com/dekel_paz,https://zeronetworks.com/,https://sessionize.com/image/6e22-400o400o2-sE1FgbhSGVkgRzGkw2ZPT9.jpg
eefc94e7-a11b-4f45-92a8-50fba26218bb,Andrea,Santurbano,CTO at LARUS Business Automation,"Andrea Santurbano works at LARUS Business Automation (the integrator leader for Neo4j) with seven years of experience developing high-performance, mission-critical systems, and large-scale data pipelines across multiple and heterogeneous systems. Andrea loves open source and contributed to several big data projects, such as Apache Zeppelin, Cypher for Apache Spark and others for the Neo4j ecosystem. As a developer, he’s very curious about discovering new technologies, and enjoys the continuous learning process that allows making things better every day.",GMT+1,,,Not checked,https://www.linkedin.com/in/andrea-santurbano-ab143232/,https://medium.com/@andreasanturbano,https://twitter.com/santand84,https://www.larus-ba.it/,https://sessionize.com/image/79be-400o400o2-GpJ3egsQjB8QkJbHr12SMM.png
fa636add-f0fc-44b3-aed9-bbc78eee4fc3,Filippo,Minutella,Chapter Lead of AI at Larus Business Automation,Filippo Minutella is a Chapter Lead of Artificial Intelligence at Larus Business Automation. He's passionate about data and helping businesses benefit from AI systems.,,,,Checked,https://www.linkedin.com/in/filippo-minutella-b725b7a5/,,,,https://sessionize.com/image/995c-400o400o2-HCowegcBEpN2TwMfVFjThD.png
fc226e52-5d3c-46f5-9cf4-a4f48656eba4,Andrew,Greenstein,CEO and Head of Product for SF AppWorks,"Andrew Greenstein is the CEO and Head of Product for SF AppWorks, an Innovation Agency. Andrew is (weirdly) passionate about uncomplicating the IT process for business enterprises, adapting to new technologies and trends, and helping to make technology accessible to anyone who can benefit from it...so everyone. When he’s not participating in hackathons with his team of developers and designers or helping clients improve their product development and innovation processes, he’s either playing basketball, traveling the world, or playing drums/piano. Andrew writes, speaks, and consults on the topics of innovation processes, Agile methodologies, and design thinking. He’s also an aspiring dog trainer to his golden retriever, Taco.",,,,,https://www.linkedin.com/in/greensteinandrew/,,https://twitter.com/Abgr26,,https://sessionize.com/image/228f-400o400o2-3VYM23enfgyYH1moYjB3Go.png
fdef00c1-732f-49d3-b79d-fee7e3c5107d,Andreas,Kollegger,Neo4j,,GMT+1,,,Not checked,,,https://twitter.com/akollegger,,
fea6664d-f094-4742-9671-2dfef2d4919d,Dinesh,Venkatesan,Principal Security Researcher at Microsoft,"Dinesh Venkatesan is a logician and mathematician, currently working as Principal Security Researcher at Microsoft. He has been in the cybersecurity industry for over 17 years working with Google, Symantec and HCL Technologies, and has published numerous blog posts on malware analysis. He is a specialist on the mobile threat landscape and desktop security threats and has discovered multiple vulnerabilities in Android framework layer, responsibly reporting it to Android and helping to make the OS secure. He has hands-on expertise in writing generic detection and cure routines for prevalent malware families. He is on an active look out for collecting threat intel about sophisticated attacks and keen on researching various threat actors and developing useful insights into malware evolution.",,,,Not checked,,,https://www.twitter.com/malwareresearch,,https://sessionize.com/image/45b9-400o400o2-Q4RmkuhuxKKMfBYR6BJz1y.png
ffbcd3a3-6f87-46b5-a5bc-fdcccf452c24,Vlasta,Kůs,"Lead Data Scientist at GraphAware, Dr. Who fan","Machine Learning, Deep Learning and Natural Language Processing enthusiast.
Background in particle physics research, 10+ years of experience in software development and statistical data analysis.
Neo4j & GDS certified professional. 
Specialised in using Machine Learning for building Knowledge Graphs (Hume @ GraphAware).",GMT+1,,,,http://linkedin.com/in/vlastakus,https://graphaware.com/blog/nlp/,https://twitter.com/VlastaKus,https://graphaware.com,https://sessionize.com/image/012c-400o400o2-a67ea166-6765-440e-82b1-b616b0439462.jpg
